Id,Date,Satellite,Sensor,Cascading output,Path
True,2022-06-11T09:50:00,Sentinel 2,MSI,Lava flows,20171214T095401_20171214T095719_T33SVB.jpg
True,2022-06-13T09:40:00,Sentinel 2,MSI,Thermal anomalies,20210303T095029_20210303T095122_T33SVB.jpg
True,2022-06-21T09:50:00,Sentinel 2,MSI,Thermal anomalies,20190619T094039_20190619T094103_T33SVB.jpg
True,2022-06-23T09:40:00,Sentinel 2,MSI,Thermal anomalies,20200429T094031_20200429T094033_T33SVB.jpg
True,2022-06-26T09:50:00,Sentinel 2,MSI,Thermal anomalies,20220815T094549_20220815T094813_T33SVB.jpg
True,2022-06-28T09:40:00,Sentinel 2,MSI,Thermal anomalies,20171206T094349_20171206T094609_T33SVB.jpg
True,2022-07-01T09:50:00,Sentinel 2,MSI,Thermal anomalies,20200626T095029_20200626T095032_T33SVB.jpg
True,2022-07-03T09:40:00,Sentinel 2,MSI,Thermal anomalies,20201203T095359_20201203T095357_T33SVB.jpg
True,2022-07-06T09:50:00,Sentinel 2,MSI,Thermal anomalies,20191129T095249_20191129T095245_T33SVB.jpg
True,2022-07-16T09:45:00,Sentinel 2,MSI,Thermal anomalies,20180219T094031_20180219T094519_T33SVB.jpg
True,2022-07-21T09:50:00,Sentinel 2,MSI,Thermal anomalies,20210606T095031_20210606T095359_T33SVB.jpg
True,2022-07-23T09:35:00,Sentinel 2,MSI,Thermal anomalies,20210701T095029_20210701T095030_T33SVB.jpg
True,2022-07-26T09:45:00,Sentinel 2,MSI,Thermal anomalies,20210926T094029_20210926T094525_T33SVB.jpg
True,2022-07-28T09:40:00,Sentinel 2,MSI,Thermal anomalies,20180520T094031_20180520T094616_T33SVB.jpg
True,2022-07-31T09:50:00,Sentinel 2,MSI,Thermal anomalies,20200204T094109_20200204T094147_T33SVB.jpg
True,2022-08-02T09:35:00,Sentinel 2,MSI,Thermal anomalies,20180823T094029_20180823T094754_T33SVB.jpg
True,2022-08-07T09:36:00,Sentinel 2,MSI,Thermal anomalies,20210608T094029_20210608T094032_T33SVB.jpg
True,2022-08-15T09:45:00,Sentinel 2,MSI,Thermal anomalies,20181101T094129_20181101T094132_T33SVB.jpg
True,2022-08-17T09:36:00,Sentinel 2,MSI,Thermal anomalies,20210613T094031_20210613T094346_T33SVB.jpg
True,2022-08-20T09:46:00,Sentinel 2,MSI,Thermal anomalies,20170508T095031_20170508T095651_T33SVB.jpg
True,2022-08-22T09:35:00,Sentinel 2,MSI,Thermal anomalies,20211203T095401_20211203T095357_T33SVB.jpg
True,2022-08-25T09:45:00,Sentinel 2,MSI,Thermal anomalies,20180316T094029_20180316T094045_T33SVB.jpg
True,2022-08-27T09:36:00,Sentinel 2,MSI,Thermal anomalies,20190324T095029_20190324T095522_T33SVB.jpg
True,2022-08-30T09:46:00,Sentinel 2,MSI,Thermal anomalies,20171114T095251_20171114T095745_T33SVB.jpg
True,2022-09-04T09:45:00,Sentinel 2,MSI,Thermal anomalies,20191114T095251_20191114T095353_T33SVB.jpg
True,2022-09-06T09:36:00,Sentinel 2,MSI,Thermal anomalies,20190806T095031_20190806T095827_T33SVB.jpg
True,2022-09-09T09:46:00,Sentinel 2,MSI,Thermal anomalies,20170227T095021_20170227T095613_T33SVB.jpg
True,2022-09-11T09:35:00,Sentinel 2,MSI,Thermal anomalies,20210924T095031_20210924T095359_T33SVB.jpg
True,2022-09-14T09:46:00,Sentinel 2,MSI,Thermal anomalies,20210414T094031_20210414T094340_T33SVB.jpg
True,2022-09-16T09:40:00,Sentinel 2,MSI,Thermal anomalies,20191030T095039_20191030T095047_T33SVB.jpg
True,2022-09-19T09:50:00,Sentinel 2,MSI,Thermal anomalies,20210706T095031_20210706T095401_T33SVB.jpg
True,2022-09-24T09:50:00,Sentinel 2,MSI,Thermal anomalies,20220119T094321_20220119T094346_T33SVB.jpg
True,2022-10-01T09:40:00,Sentinel 2,MSI,Thermal anomalies,20190826T095031_20190826T095031_T33SVB.jpg
True,2022-10-04T09:50:00,Sentinel 2,MSI,Thermal anomalies,20211125T094229_20211125T094539_T33SVB.jpg
True,2022-10-06T09:39:00,Sentinel 2,MSI,Thermal anomalies,20190217T095051_20190217T095513_T33SVB.jpg
True,2022-10-09T09:49:00,Sentinel 2,MSI,Thermal anomalies,20220201T095231_20220201T095358_T33SVB.jpg
True,2022-10-11T09:38:00,Sentinel 2,MSI,Thermal anomalies,20221110T094129_20221110T094128_T33SVB.jpg
True,2022-10-16T09:40:00,Sentinel 2,MSI,Thermal anomalies,20211014T095041_20211014T095401_T33SVB.jpg
True,2022-10-19T09:50:00,Sentinel 2,MSI,Thermal anomalies,20210616T095031_20210616T095913_T33SVB.jpg
True,2022-10-24T09:50:00,Sentinel 2,MSI,Thermal anomalies,20180925T095029_20180925T095555_T33SVB.jpg
True,2022-10-26T09:41:00,Sentinel 2,MSI,Thermal anomalies,20191022T094041_20191022T094344_T33SVB.jpg
True,2022-10-29T09:51:00,Sentinel 2,MSI,Thermal anomalies,20220104T094309_20220104T094308_T33SVB.jpg
True,2022-10-31T09:40:00,Sentinel 2,MSI,Thermal anomalies,20171126T094319_20171126T094321_T33SVB.jpg
True,2022-11-03T09:50:00,Sentinel 2,MSI,Thermal anomalies,20171216T094359_20171216T094956_T33SVB.jpg
True,2022-11-08T09:52:00,Sentinel 2,MSI,Thermal anomalies,20170702T095029_20170702T095713_T33SVB.jpg
True,2022-11-10T09:41:00,Sentinel 2,MSI,Thermal anomalies,20210708T094029_20210708T094032_T33SVB.jpg
True,2022-11-25T09:43:00,Sentinel 2,MSI,Thermal anomalies,20230328T095031_20230328T095027_T33SVB.jpg
True,2022-11-28T09:53:00,Sentinel 2,MSI,Thermal anomalies,20190513T095039_20190513T095154_T33SVB.jpg
True,2022-11-30T09:42:00,Sentinel 2,MSI,Lava Flows,20220701T095041_20220701T095042_T33SVB.jpg
True,2022-12-05T09:44:00,Sentinel 2,MSI,Thermal anomalies,20200305T094029_20200305T094629_T33SVB.jpg
True,2022-12-08T09:54:00,Sentinel 2,MSI,Lava Flows,20180614T094029_20180614T094930_T33SVB.jpg
True,2022-12-18T09:54:00,Sentinel 2,MSI,Lava Flows,20180410T094031_20180410T094154_T33SVB.jpg
True,2022-12-20T09:43:00,Sentinel 2,MSI,Lava Flows,20190622T095039_20190622T095037_T33SVB.jpg
True,2022-12-23T09:53:00,Sentinel 2,MSI,Lava flows,20170907T094029_20170907T094439_T33SVB.jpg
True,2022-12-25T09:44:00,Sentinel 2,MSI,Lava Flows,20210323T095029_20210323T095028_T33SVB.jpg
True,2022-12-28T09:54:00,Sentinel 2,MSI,Lava Flows,20220731T095041_20220731T095039_T33SVB.jpg
True,2022-12-30T09:43:00,Sentinel 2,MSI,Lava Flows,20220603T094029_20220603T094030_T33SVB.jpg
True,2023-01-02T09:53:00,Sentinel 2,MSI,Lava flows,20200504T094029_20200504T094809_T33SVB.jpg
True,2023-01-04T09:44:00,Sentinel 2,MSI,Lava Flows,20220107T095309_20220107T095353_T33SVB.jpg
True,2023-01-07T09:54:00,Sentinel 2,MSI,Lava flows,20200229T094031_20200229T094811_T33SVB.jpg
True,2023-01-12T09:52:00,Sentinel 2,MSI,Lava flows,20180123T095311_20180123T095306_T33SVB.jpg
True,2023-01-14T09:43:00,Sentinel 2,MSI,Lava flows,20210807T094029_20210807T094032_T33SVB.jpg
True,2023-01-17T09:53:00,Sentinel 2,MSI,Lava Flows,20170214T094101_20170214T094559_T33SVB.jpg
True,2023-01-19T09:42:00,Sentinel 2,MSI,Lava flows,20220606T095029_20220606T095030_T33SVB.jpg
True,2023-01-24T09:43:00,Sentinel 2,MSI,Thermal anomalies,20200527T095029_20200527T095501_T33SVB.jpg
True,2023-01-27T09:52:00,Sentinel 2,MSI,Lava flows,20171106T094149_20171106T094519_T33SVB.jpg
True,2023-01-29T09:41:00,Sentinel 2,MSI,Lava Flows,20230127T095251_20230127T095354_T33SVB.jpg
True,2023-02-01T09:51:00,Sentinel 2,MSI,Lava Flows,20210122T095219_20210122T095336_T33SVB.jpg
True,2023-02-03T09:42:00,Sentinel 2,MSI,Thermal anomalies,20200123T095311_20200123T095815_T33SVB.jpg
True,2023-02-06T09:52:00,Sentinel 2,MSI,Thermal anomalies,20220122T095321_20220122T095356_T33SVB.jpg
True,2023-02-08T09:40:00,Sentinel 2,MSI,Thermal anomalies,20200502T095031_20200502T095808_T33SVB.jpg
True,2023-02-11T09:50:00,Sentinel 2,MSI,Thermal anomalies,20210203T094211_20210203T094345_T33SVB.jpg
True,2023-02-13T09:41:00,Sentinel 2,MSI,Thermal anomalies,20200718T094041_20200718T094126_T33SVB.jpg
True,2023-02-16T09:51:00,Sentinel 2,MSI,Thermal anomalies,20180415T094029_20180415T094756_T33SVB.jpg
True,2023-02-18T09:40:00,Sentinel 2,MSI,Thermal anomalies,20190423T095039_20190423T095036_T33SVB.jpg
True,2023-02-21T09:50:00,Sentinel 2,MSI,Thermal anomalies,20220524T094029_20220524T094031_T33SVB.jpg
True,2023-02-23T09:40:00,Sentinel 2,MSI,Thermal anomalies,20200731T095041_20200731T095357_T33SVB.jpg
True,2023-03-13T09:50:00,Sentinel 2,MSI,Thermal anomalies,20200224T094029_20200224T094125_T33SVB.jpg
True,2023-03-18T09:50:00,Sentinel 2,MSI,Thermal anomalies,20190204T094211_20190204T094257_T33SVB.jpg
True,2023-03-23T09:50:00,Sentinel 2,MSI,Thermal anomalies,20170816T095031_20170816T095737_T33SVB.jpg
True,2023-03-25T09:40:00,Sentinel 2,MSI,Thermal anomalies,20220402T095031_20220402T095400_T33SVB.jpg
True,2023-03-30T09:40:00,Sentinel 2,MSI,Thermal anomalies,20221021T093939_20221021T094919_T33SVB.jpg
True,2023-04-02T09:50:00,Sentinel 2,MSI,Thermal anomalies,20180329T095029_20180329T095416_T33SVB.jpg
True,2023-04-07T09:50:00,Sentinel 2,MSI,Thermal anomalies,20170309T095021_20170309T095021_T33SVB.jpg
True,2023-04-12T09:50:00,Sentinel 2,MSI,Thermal anomalies,20200805T095029_20200805T095043_T33SVB.jpg
True,2023-04-27T09:50:00,Sentinel 2,MSI,Thermal anomalies,20190510T094039_20190510T094502_T33SVB.jpg
True,2023-04-29T09:40:00,Sentinel 2,MSI,No activity,20221213T095319_20221213T095352_T33SVB.jpg
True,2023-05-07T09:50:00,Sentinel 2,MSI,Thermal anomalies,20180214T094059_20180214T094808_T33SVB.jpg
True,2023-05-19T09:35:00,Sentinel 2,MSI,Thermal anomalies,20170717T095031_20170717T095631_T33SVB.jpg
